"";"source";"target";"value"
"22624";"6278041031390111";"9344450006405";2
"22625";"6278041731539124";"9353105846631";2
"22626";"6278041672156516";"9344678955776";2
"22627";"6278041962364812";"9353174499059";2
"22628";"6278041755186612";"9344511113585";2
"22629";"6278041529059814";"9344456134416";2
"22630";"6278041030028514";"9344483895960";2
"22631";"6278041251026320";"9344408386603";2
"22632";"6278041953318512";"9344740792551";2
"22633";"6278041733325910";"9344463423442";2
"22634";"6278042015858719";"9353103914295";2
"22635";"6278041751606217";"9344499932376";2
"22636";"6278041685905016";"9344679421164";2
"22637";"6278041045647316";"9344700197631";2
"22638";"6278042164008215";"9344771268520";2
"22639";"6278041216750717";"9361046949113";2
"22640";"6278041465171912";"9344499248705";2
"22641";"6278041058936119";"9344691716507";2
"22642";"6278041806396228";"9344736033798";2
"22643";"6278041516362825";"9344727641209";2
"22644";"6278041787326616";"9344510973968";2
"22645";"6278042038096214";"9344483051557";2
"22646";"6278042072336112";"9344417819680";2
"22647";"6278042065701512";"9344466567020";2
"22648";"6278041563522214";"9344520663415";2
"22649";"6278041980106716";"9361059186161";2
"22650";"6278041957971712";"9344676365959";2
"22651";"6278041045018518";"9344472713749";2
"22652";"6278041971523119";"9344643660971";2
"22653";"6278042080384914";"9353107886109";2
"22654";"6278041316506621";"9344623407428";2
"22655";"6278041901848610";"9344665004494";2
"22656";"6278041802191011";"9344503668017";2
"22657";"6278041721326714";"9344631794268";2
"22658";"6278041057808517";"9344405937815";2
"22659";"6278041304356617";"9344499615859";2
"22660";"6278041911021711";"9344702844953";2
"22661";"6278041296222215";"9344404076348";2
"22662";"6278041679229316";"9344665104842";2
"22663";"6278041614003412";"9361043602776";2
"22664";"6278041944904412";"9344673610380";2
"22665";"6278041148939511";"9353137423572";2
"22666";"6278041921909418";"9344477397500";2
"22667";"6278041333714125";"9344660895271";2
"22668";"6278041636875318";"9344429902660";2
"22669";"6278041825435114";"9344491758530";2
"22670";"6278042097946614";"9355037928638";2
"22671";"6278041235561715";"9344508692833";2
"22672";"6278041216721619";"9353102796618";2
"22673";"6278041546141819";"9344461882784";2
"22674";"6278041918081015";"9344667453559";2
"22675";"6278041828358412";"9344517570535";2
"22676";"6278041927060216";"9344751620843";2
"22677";"6278041389443215";"9344771677858";2
"22678";"6278041297448926";"9344406480815";2
"22679";"6278041939713117";"9344529907510";2
"22680";"6278041175169016";"9355041647914";2
"22681";"6278041342646516";"9344666137474";2
"22682";"6278041822507113";"9344649078350";2
"22683";"6278041009529112";"9344412041734";2
"22684";"6278041975529815";"9344708167193";2
"22685";"6278041782640011";"9344488564564";2
"22686";"6278041231408119";"9353099250780";2
"22687";"6278042185592411";"9353097394691";2
"22688";"6278042061449918";"9344455877970";2
"22689";"6278041029087117";"9344414138876";2
"22690";"6278041330067626";"9344714955760";2
"22691";"6278041312554021";"9344407975044";2
"22692";"6278041958164523";"9361030384562";2
"22693";"6278041664508211";"9353191056075";2
"22694";"6278041757235516";"9344409251061";2
"22695";"6278041295229310";"9344669387746";2
"22696";"6278041451919415";"9344739597419";2
"22697";"6278041244932113";"9344466568072";2
"22698";"6278041659085415";"9344459711911";2
"22699";"6278042070550326";"9344425379619";2
"22700";"6278041956383018";"9344526924336";2
"22701";"6278041162296111";"9344458916348";2
"22702";"6278041934147212";"9344660636935";2
"22703";"6278042062464411";"9344754665575";2
"22704";"6278041837405428";"9344705319113";2
"22705";"6278041546082518";"9344496306712";2
"22706";"6278041567834912";"9344530749161";2
"22707";"6278042142546815";"9361035555752";2
"22708";"6278041058925815";"9344525904889";2
"22709";"6278041509720716";"9344535647332";2
"22710";"6278041780491912";"9344681572946";2
"22711";"6278041765803727";"9344402491372";2
"22712";"6278041507207518";"9344511981542";2
"22713";"6278041287811711";"9353109965383";2
"22714";"6278041053233512";"9344762688351";2
"22715";"6278041121104018";"9344654587588";2
"22716";"6278041137462913";"9344665710869";2
"22717";"6278042033211511";"9344520060658";2
"22718";"6278041809573211";"9344662454087";2
"22719";"6278041248259323";"9344481615621";2
"22720";"6278041833420512";"9344668138707";2
"22721";"6278041385952516";"9344419918855";2
"22722";"6278041056474428";"9344466226767";2
"22723";"6278041158088910";"9344463073906";2
"22724";"6278041552546315";"9344504073674";2
"22725";"6278041998000323";"9344413489252";2
"22726";"6278041000744710";"9344487348196";2
"22727";"6278041324873914";"9344415449902";2
"22728";"6278041057636314";"9344490254750";2
"22729";"6278041644457919";"9344751775802";2
"22730";"6278041031895812";"9344419958295";2
"22731";"6278041289135119";"9344659013884";2
"22732";"6278041128007016";"9344635916055";2
"22733";"6278041604321212";"9344677550729";2
"22734";"6278041251398315";"9344519446159";2
"22735";"6278042186017814";"9353155416792";2
"22736";"6278041732433517";"9344622803757";2
"22737";"6278041480441712";"9344494281462";2
"22738";"6278041702356516";"9355034564204";2
"22739";"6278041495230019";"9344707561541";2
"22740";"6278041493574715";"9344407956579";2
"22741";"6278041323562716";"9344643382118";2
"22742";"6278041285718710";"9344401611023";2
"22743";"6278041919887618";"9344668071707";2
"22744";"6278041626858217";"9344605799961";2
"22745";"6278041632211914";"9344452701384";2
"22746";"6278041500257510";"9344460460051";2
"22747";"6278041554285912";"9344523902108";2
"22748";"6278041670247416";"9344692566590";2
"22749";"6278042019105711";"9344409741562";2
"22750";"6278041350231714";"9344773304653";2
"22751";"6278041231316114";"9353100419038";2
"22752";"6278041790332510";"9344677369253";2
"22753";"6278041803834817";"9344671014739";2
"22754";"6278041482020613";"9344642559252";2
"22755";"6278041166545414";"9344406606093";2
"22756";"6278041698105513";"9344634557686";2
"22757";"6278041172038511";"9344795997307";2
"22758";"6278041363095916";"9344640409566";2
"22759";"6278041538898319";"9344464669221";2
"22760";"6278041158884615";"9344463406643";2
"22761";"6278041272033313";"9344707563484";2
"22762";"6278041775180710";"9344516045652";2
"22763";"6278041281227112";"9344418475809";2
"22764";"6278041364202719";"9344488016582";2
"22765";"6278041998344911";"9355039064570";2
"22766";"6278041804728612";"9361044384480";2
"22767";"6278041802208914";"9344529099734";2
"22768";"6278041647076310";"9344424293985";2
"22769";"6278041991591310";"9344662658713";2
"22770";"6278041038868010";"9344630346314";2
"22771";"6278041609458415";"9344428906348";2
"22772";"6278041735628410";"9344601369519";2
"22773";"6278041233262910";"9344412987520";2
"22774";"6278041939552911";"9344495033312";2
"22775";"6278042176027112";"9353177495584";2
"22776";"6278041563673710";"9344759486533";2
"22777";"6278041653307914";"9344407704477";2
"22778";"6278041000271912";"9344417058713";2
"22779";"6278041900334612";"9344463391468";2
"22780";"6278041245742123";"9344662050876";2
"22781";"6278041084930110";"9355031886378";2
"22782";"6278042068849011";"9361033825840";2
"22783";"6278041815143710";"9344663649338";2
"22784";"6278041978654818";"9344771388914";2
"22785";"6278041378350611";"9344640877716";2
"22786";"6278041725461913";"9344608662422";2
"22787";"6278041455291415";"9344719324806";2
"22788";"6278041367595713";"9344487101739";2
"22789";"6278041298694817";"9355056502758";2
"22790";"6278041568328716";"9353172969042";2
"22791";"6278041037183916";"9344635092971";2
"22792";"6278041150384317";"9344411292519";2
"22793";"6278041602956910";"9344432322790";2
"22794";"6278041711264511";"9344499513056";2
"22795";"6278041216067013";"9344731976205";2
"22796";"6278041022879015";"9344509358394";2
"22797";"6278041240895314";"9344417346650";2
"22798";"6278041657473613";"9344667235834";2
"22799";"6278041758446617";"9344453678937";2
"22800";"6278041217012513";"9344602467399";2
"22801";"6278041362080513";"9344602918914";2
"22802";"6278041486486224";"9344501827669";2
"22803";"6278041359857113";"9344662072809";2
"22804";"6278041666161316";"9344427591682";2
"22805";"6278042154717213";"9344671775944";2
"22806";"6278041382535314";"9344468265009";2
"22807";"6278041035472816";"9344485686788";2
"22808";"6278042052714114";"9344511948286";2
"22809";"6278041790083014";"9344775211973";2
"22810";"6278041764557613";"9344653641878";2
"22811";"6278041331727814";"9344470807105";2
"22812";"6278041700232222";"9344515231759";2
"22813";"6278041801329117";"9344640493619";2
"22814";"6278041480646211";"9344609503182";2
"22815";"6278041626063818";"9344615369765";2
"22816";"6278041624138612";"9344427299793";2
"22817";"6278041567117813";"9344499535058";2
"22818";"6278041148480318";"9344414112753";2
"22819";"6278041148857218";"9344407537303";2
"22820";"6278041102906811";"9344673329459";2
"22821";"6278041924711811";"9344635405931";2
"22822";"6278041344926718";"9344663133479";2
"22823";"6278041735908523";"9344435478081";2
"22824";"6278041815022310";"9344465898521";2
"22825";"6278041804503718";"9344663842081";2
"22826";"6278041157872017";"9353103469665";2
"22827";"6278041122598614";"9344497913810";2
"22828";"6278041974190510";"9353104542510";2
"22829";"6278041217833819";"9344775165658";2
"22830";"6278041373609219";"9344404248714";2
"22831";"6278041270099829";"9353076294325";2
"22832";"6278042116518519";"9344490197873";2
"22833";"6278041335621013";"9344658274293";2
"22834";"6278041703758512";"9344710132974";2
"22835";"6278041402841221";"9355036160626";2
"22836";"6278041330274818";"9355032428553";2
"22837";"6278041568994012";"9344414964000";2
"22838";"6278041464285614";"9344450375266";2
"22839";"6278041333777411";"9344667896943";2
"22840";"6278041584965715";"9355036530603";2
"22841";"6278042113385318";"9344789140122";2
"22842";"6278041015798719";"9344503195476";2
"22843";"6278041566694911";"9344631749701";2
"22844";"6278042017277413";"9355052340699";2
"22845";"6278042102591918";"9344756706887";2
"22846";"6278041550896316";"9344460714055";2
"22847";"6278041237677816";"9344529704089";2
"22848";"6278041778557815";"9344614564970";2
"22849";"6278041019766316";"9344743595807";2
"22850";"6278041467114613";"9355030950568";2
"22851";"6278041483401317";"9344466488325";2
"22852";"6278042139972313";"9344750724702";2
"22853";"6278041548274816";"9344453716677";2
"22854";"6278041310652314";"9344410897661";2
"22855";"6278042119089617";"9344709046466";2
"22856";"6278041649346711";"9344794644721";2
"22857";"6278041642532713";"9344481776407";2
"22858";"6278041806014318";"9344430967719";2
"22859";"6278041016859916";"9344414024636";2
"22860";"6278041389240520";"9344630760912";2
"22861";"6278042089206514";"9344515889233";2
"22862";"6278041471815510";"9344620388317";2
"22863";"6278041166169520";"9344450987414";2
"22864";"6278041814245813";"9344434307467";2
"22865";"6278041366270912";"9344622040473";2
"22866";"6278041468103714";"9344427121049";2
"22867";"6278041365425111";"9344404143521";2
"22868";"6278041638449112";"9344696313084";2
"22869";"6278041324117015";"9344507649012";2
"22870";"6278042157465414";"9361058696388";2
"22871";"6278041031760412";"9344492512445";2
"22872";"6278041949422220";"9344609192478";2
"22873";"6278041283193114";"9344475302315";2
"22874";"6278042155077013";"9344669157295";2
"22875";"6278041768204618";"9344725826813";2
"22876";"6278042020628610";"9353142864063";2
"22877";"6278041253471110";"9344606658038";2
"22878";"6278041738158019";"9344697727156";2
"22879";"6278041149641926";"9344406508083";2
"22880";"6278041472426713";"9344424798725";2
"22881";"6278041281554515";"9344451964735";2
"22882";"6278041381088224";"9344663424232";2
"22883";"6278041807218710";"9344536438083";2
"22884";"6278041628787224";"9344673195573";2
"22885";"6278041531524516";"9344703326137";2
"22886";"6278041994713713";"9344674433155";2
"22887";"6278041561881216";"9344609079595";2
"22888";"6278041039330028";"9344413917694";2
"22889";"6278041233369822";"9344635898276";2
"22890";"6278041164883114";"9344613021733";2
"22891";"6278041303471615";"9344497413532";2
"22892";"6278042045517111";"9355031924063";2
"22893";"6278041559561416";"9344471752534";2
"22894";"6278041807221110";"9355037147657";2
"22895";"6278041009093515";"9344789382508";2
"22896";"6278041298590924";"9344667126392";2
"22897";"6278041308941810";"9344691563330";2
"22898";"6278041656791718";"9344416984457";2
"22899";"6278041083577318";"9344416011825";2
"22900";"6278041690483314";"9344421835492";2
"22901";"6278041552538312";"9344501319270";2
"22902";"6278041323189817";"9344403436587";2
"22903";"6278041543703017";"9344467578926";2
"22904";"6278041650031418";"9355042476049";2
"22905";"6278041691774125";"9344455128782";2
"22906";"6278041000935524";"9344740132241";2
"22907";"6278041593401819";"9344464751339";2
"22908";"6278041159783915";"9344480553672";2
"22909";"6278041529032522";"9344402416917";2
"22910";"6278042073272217";"9344665874820";2
"22911";"6278042037340811";"9344710922162";2
"22912";"6278041555392519";"9344499109914";2
"22913";"6278041515803910";"9344516040121";2
"22914";"6278041007438514";"9344614478918";2
"22915";"6278041388464717";"9344427551938";2
"22916";"6278041090908613";"9344428080604";2
"22917";"6278041835279312";"9344635449645";2
"22918";"6278041402364810";"9344419358521";2
"22919";"6278041781876913";"9344523665270";2
"22920";"6278041319204117";"9344790039408";2
"22921";"6278041755117419";"9353218105748";2
"22922";"6278041628006518";"9344471919425";2
"22923";"6278041769007911";"9353166393822";2
"22924";"6278041468009713";"9344612438310";2
"22925";"6278041050263512";"9344659671688";2
"22926";"6278041159906615";"9353108455380";2
"22927";"6278041478149913";"9361043643021";2
"22928";"6278041172369817";"9344538100230";2
"22929";"6278041081213916";"9344421980765";2
"22930";"6278041016973519";"9344485259401";2
"22931";"6278041015437920";"9344481606131";2
"22932";"6278041924495118";"9353054291285";2
"22933";"6278042118440712";"9344759705184";2
"22934";"6278041493945915";"9344648078139";2
"22935";"6278041619278514";"9361041677509";2
"22936";"6278041606833412";"9344406527107";2
"22937";"6278041720480918";"9344765014751";2
"22938";"6278042061207019";"9344410002669";2
"22939";"6278041482781214";"9344474614563";2
"22940";"6278041041816311";"9353144106772";2
"22941";"6278041681195216";"9344437229933";2
"22942";"6278041925469914";"9344519533088";2
"22943";"6278041130140813";"9344415587307";2
"22944";"6278041631627219";"9344655618090";2
"22945";"6278041217424023";"9344474635988";2
"22946";"6278041288428010";"9344664682457";2
"22947";"6278041168184212";"9361059475678";2
"22948";"6278041328853714";"9344425773059";2
"22949";"6278042115440319";"9355033432504";2
"22950";"6278041918317617";"9344459201085";2
"22951";"6278041310280918";"9344526934960";2
"22952";"6278042088507417";"9344459212340";2
"22953";"6278041481598312";"9344507681135";2
"22954";"6278042066417613";"9344418886360";2
"22955";"6278041457693113";"9355035025285";2
"22956";"6278041314228913";"9344499623557";2
"22957";"6278041770252811";"9344413182375";2
"22958";"6278041216956918";"9344476071500";2
"22959";"6278042027556111";"9344632283525";2
"22960";"6278041617107913";"9344513645428";2
"22961";"6278041047326018";"9344634024843";2
"22962";"6278041489340618";"9344466576398";2
"22963";"6278041571089412";"9344408967192";2
"22964";"6278041753529318";"9344491422646";2
"22965";"6278041342409212";"9344430767852";2
"22966";"6278041225492715";"9344412915004";2
"22967";"6278041335231516";"9344607834097";2
"22968";"6278041918317419";"9344674797080";2
"22969";"6278041658925017";"9344492262487";2
"22970";"6278041387637511";"9344660168108";2
"22971";"6278042171471711";"9344484509675";2
"22972";"6278041040714715";"9344694945843";2
"22973";"6278041275082218";"9344455705235";2
"22974";"6278041384360513";"9344404006420";2
"22975";"6278041525119125";"9353132031550";2
"22976";"6278041544458025";"9344511132623";2
"22977";"6278041776323210";"9344738820594";2
"22978";"6278041475919813";"9344519634778";2
"22979";"6278041516102718";"9344674464067";2
"22980";"6278041159285911";"9355042771557";2
"22981";"6278042023427325";"9344640279671";2
"22982";"6278041350467318";"9344509974396";2
"22983";"6278041959442712";"9344740063583";2
"22984";"6278041806970113";"9344756587851";2
"22985";"6278041641939513";"9344535478622";2
"22986";"6278042087524512";"9344470064492";2
"22987";"6278041273323911";"9344509719331";2
"22988";"6278041947015216";"9344467691717";2
"22989";"6278041215433513";"9344466954615";2
"22990";"6278041330581212";"9344453675561";2
"22991";"6278042196302313";"9353055604527";2
"22992";"6278041701054211";"9361059530360";2
"22993";"6278041216885612";"9353170606536";2
"22994";"6278041349209615";"9353050428999";2
"22995";"6278041129253924";"9344414045648";2
"22996";"6278041022874917";"9344417708854";2
"22997";"6278041546478112";"9344529478584";2
"22998";"6278041372463717";"9344432314559";2
"22999";"6278041682035916";"9344482948261";2
"23000";"6278041361960517";"9344774533076";2
"23001";"6278041463148417";"9344501881777";2
"23002";"6278041903763726";"9344730559430";2
"23003";"6278041317023410";"9344463418820";2
"23004";"6278041744871514";"9344455059826";2
"23005";"6278042089292316";"9344412513286";2
"23006";"6278041265645412";"9344615628350";2
"23007";"6278041575082017";"9344533160246";2
"23008";"6278042167480312";"9344643309467";2
"23009";"6278042039249911";"9361059780772";2
"23010";"6278042113103414";"9344468492993";2
"23011";"6278041783478510";"9344650396429";2
"23012";"6278042039282714";"9344696261637";2
"23013";"6278041682879818";"9344451918363";2
"23014";"6278041162355016";"9355038424313";2
"23015";"6278041622932214";"9344701004143";2
"23016";"6278041580238018";"9344661508163";2
"23017";"6278041716783812";"9355031319968";2
"23018";"6278041480862214";"9344498967645";2
"23019";"6278041386403113";"9361058576277";2
"23020";"6278041364147518";"9344508757945";2
"23021";"6278041690993916";"9344530038340";2
"23022";"6278041821619513";"9344660603128";2
"23023";"6278041816442012";"9344751187025";2
"23024";"6278042050935612";"9344677350817";2
"23025";"6278041387499417";"9344661172425";2
"23026";"6278041255807915";"9344417010049";2
"23027";"6278042040795514";"9344513042067";2
"23028";"6278041053630618";"9353054145557";2
"23029";"6278041402602615";"9344662723480";2
"23030";"6278042185657214";"9361058895026";2
"23031";"6278042160236414";"9344500844070";2
"23032";"6278041900418811";"9361058473156";2
"23033";"6278042016144515";"9353056677124";2
"23034";"6278041246908111";"9344759905195";2
"23035";"6278041574305815";"9344662535069";2
"23036";"6278041294488313";"9344474669907";2
"23037";"6278041970276313";"9344615446695";2
"23038";"6278041348634615";"9344493905475";2
"23039";"6278041646159315";"9344404142784";2
"23040";"6278041004695611";"9344692176348";2
"23041";"6278041285701823";"9344473333977";2
"23042";"6278041335291619";"9344469193639";2
"23043";"6278041707993222";"9353107436281";2
"23044";"6278041341401921";"9344503725710";2
"23045";"6278042017788922";"9344769879295";2
"23046";"6278041948042615";"9344626512112";2
"23047";"6278041629459914";"9344508772108";2
"23048";"6278041315048112";"9344679529013";2
"23049";"6278041999020718";"9344633821610";2
"23050";"6278041318631922";"9344458960457";2
"23051";"6278041033866522";"9344512080190";2
"23052";"6278041316970025";"9344746136212";2
"23053";"6278041217068515";"9344607764004";2
"23054";"6278041953472715";"9344436679364";2
"23055";"6278041264623121";"9344408401597";2
"23056";"6278042127854416";"9344516681904";2
"23057";"6278041165162310";"9355038063475";2
"23058";"6278041596308318";"9344457279550";2
"23059";"6278041275454110";"9344662302203";2
"23060";"6278042100839715";"9353176260855";2
"23061";"6278041105381517";"9344621248856";2
"23062";"6278042118126915";"9361053479689";2
"23063";"6278041636258713";"9344415619763";2
"23064";"6278041241054911";"9344512550662";2
"23065";"6278041934358918";"9344654939080";2
"23066";"6278041808347112";"9344475104124";2
"23067";"6278041387464213";"9355031630568";2
"23068";"6278041016295012";"9344405895771";2
"23069";"6278042115240529";"9353218306664";2
"23070";"6278041228903312";"9344507949976";2
"23071";"6278042081364113";"9344750292010";2
"23072";"6278041307933016";"9344406719922";2
"23073";"6278041586757011";"9355032504929";2
"23074";"6278042152270918";"9344669252143";2
"23075";"6278041569747211";"9344408284206";2
"23076";"6278041667540211";"9344461706875";2
"23077";"6278041291849715";"9344726200087";2
"23078";"6278041807716218";"9353169360791";2
"23079";"6278041331383816";"9344496129571";2
"23080";"6278041027731419";"9355040806213";2
"23081";"6278042019317514";"9344429541371";2
"23082";"6278041822466112";"9344519160741";2
"23083";"6278041212708925";"9344425373884";2
"23084";"6278041329110916";"9344402458962";2
"23085";"6278041159274923";"9344665214992";2
"23086";"6278041116113115";"9344475562924";2
"23087";"6278041814923815";"9344644873547";2
"23088";"6278041691358317";"9344750043063";2
"23089";"6278041173235819";"9344526358056";2
"23090";"6278041614665111";"9344663232950";2
"23091";"6278041791843317";"9344519649420";2
"23092";"6278041253653915";"9344473357744";2
"23093";"6278041827495520";"9344649666939";2
"23094";"6278041725468918";"9344413721840";2
"23095";"6278042116134119";"9353174686442";2
"23096";"6278041819212214";"9353102377565";2
"23097";"6278041653068813";"9344426984201";2
"23098";"6278041238602128";"9344508648212";2
"23099";"6278041129389918";"9344516504180";2
"23100";"6278041277215428";"9344451817857";2
"23101";"6278041775296912";"9344499251026";2
"23102";"6278041052231715";"9353102530144";2
"23103";"6278041915580415";"9344778934480";2
"23104";"6278041326546013";"9344457165754";2
"23105";"6278041825531912";"9344605885633";2
"23106";"6278041811210919";"9344510803067";2
"23107";"6278041800647717";"9344408081065";2
"23108";"6278041980862821";"9344712142636";2
"23109";"6278042117590129";"9353103201418";2
"23110";"6278041823659517";"9344752824783";2
"23111";"6278041094657919";"9344428125305";2
"23112";"6278041763932619";"9344493229083";2
"23113";"6278041928927124";"9344632582772";2
"23114";"6278041373122718";"9344437428510";2
"23115";"6278041349546016";"9344498883853";2
"23116";"6278041386111716";"9344474212943";2
"23117";"6278041466964513";"9344427615401";2
"23118";"6278041783656016";"9344716097147";2
"23119";"6278041265235016";"9355037294474";2
"23120";"6278041361277516";"9344431853400";2
"23121";"6278042042438915";"9344781204396";2
"23122";"6278042100986219";"9344408394097";2
"23123";"6278041046494718";"9344605609413";2
"23124";"6278041515994628";"9361059830743";2
"23125";"6278041648101117";"9344626021157";2
"23126";"6278041683195214";"9344423683114";2
"23127";"6278041573878416";"9344768796685";2
"23128";"6278041233449822";"9353102286768";2
"23129";"6278041232429320";"9344477483388";2
"23130";"6278041220947416";"9344636141616";2
"23131";"6278041802846317";"9344474606766";2
"23132";"6278041280257110";"9344414782284";2
"23133";"6278041627708718";"9344524247154";2
"23134";"6278041952933212";"9344667224470";2
"23135";"6278041993827118";"9353227615436";2
"23136";"6278042179883016";"9355037013570";2
"23137";"6278041385987918";"9344696842331";2
"23138";"6278041325652119";"9344412124451";2
"23139";"6278041235311814";"9344798534851";2
"23140";"6278041270865716";"9361059187052";2
"23141";"6278042166776413";"9353059215330";2
"23142";"6278041781323411";"9344465125146";2
"23143";"6278041253534529";"9344662755009";2
"23144";"6278041659758110";"9344777603592";2
"23145";"6278041216482410";"9344670869156";2
"23146";"6278041731608218";"9353107901451";2
"23147";"6278042115839718";"9353102131532";2
"23148";"6278042170757011";"9344421382125";2
"23149";"6278041714497019";"9344664398532";2
"23150";"6278042040537817";"9344532281256";2
"23151";"6278041627170810";"9353188463640";2
"23152";"6278041087462616";"9344502845174";2
"23153";"6278041214547016";"9344475772378";2
"23154";"6278041996066011";"9355065808681";2
"23155";"6278041533200719";"9344611186410";2
"23156";"6278041702273810";"9344644521677";2
"23157";"6278041282116710";"9344417055101";2
"23158";"6278041336485517";"9361059317961";2
"23159";"6278041497581617";"9344464186872";2
"23160";"6278041122416718";"9344430397769";2
"23161";"6278041476043217";"9355040190121";2
"23162";"6278041680875321";"9344764134221";2
"23163";"6278041940102912";"9344484451721";2
"23164";"6278041240986410";"9344416788352";2
"23165";"6278041263987410";"9344473665665";2
"23166";"6278041285675712";"9344508297502";2
"23167";"6278041605133814";"9344411916026";2
"23168";"6278041212226910";"9344401719859";2
"23169";"6278041635689819";"9353108840605";2
"23170";"6278041219218217";"9344418708488";2
"23171";"6278041526535014";"9344407385065";2
"23172";"6278041459828410";"9344664796222";2
"23173";"6278041260049826";"9344492556166";2
"23174";"6278041298171014";"9344799570605";2
"23175";"6278041160124919";"9344417165138";2
"23176";"6278041945029219";"9353212873407";2
"23177";"6278042172348611";"9355037648895";2
"23178";"6278041392556615";"9344604402237";2
"23179";"6278041316220512";"9344666561422";2
"23180";"6278041574038119";"9344464367059";2
"23181";"6278041468227117";"9344628473855";2
"23182";"6278041463214516";"9344493163325";2
"23183";"6278041596864914";"9344487631991";2
"23184";"6278041922804618";"9344426970006";2
"23185";"6278041656703218";"9344428718323";2
"23186";"6278042014085827";"9353182091696";2
"23187";"6278041375885411";"9344523457981";2
"23188";"6278041706890718";"9344612364305";2
"23189";"6278041209399613";"9353050910463";2
"23190";"6278041243380710";"9344639199157";2
"23191";"6278041167589510";"9344523597519";2
"23192";"6278041018049615";"9344401711808";2
"23193";"6278042182001218";"9344664718460";2
"23194";"6278041956006213";"9344663882124";2
"23195";"6278041618932616";"9344655229548";2
"23196";"6278041559612615";"9344515893353";2
"23197";"6278042006759710";"9344474956762";2
"23198";"6278041997872813";"9353133608638";2
"23199";"6278041023158823";"9361059734225";2
"23200";"6278041373779913";"9344454280498";2
"23201";"6278041318793615";"9344773951406";2
"23202";"6278041923873018";"9344601723168";2
"23203";"6278041399198619";"9344491610944";2
"23204";"6278041390458723";"9344510945262";2
"23205";"6278041211976713";"9353107830591";2
"23206";"6278041355388816";"9344407495986";2
"23207";"6278041295994012";"9344662959353";2
"23208";"6278041274710918";"9344464409216";2
"23209";"6278041713028518";"9353094151327";2
"23210";"6278041377410515";"9344421209590";2
"23211";"6278041779717111";"9344485882746";2
"23212";"6278041643537216";"9344485764653";2
"23213";"6278041972065318";"9344409400940";2
"23214";"6278042007650710";"9344710534341";2
"23215";"6278041813812415";"9344515401046";2
"23216";"6278041589342415";"9344431251169";2
"23217";"6278041386192112";"9344508219436";2
"23218";"6278041038802019";"9344533044553";2
"23219";"6278041925915817";"9344484119225";2
"23220";"6278041489130613";"9344482054177";2
"23221";"6278041721790216";"9344628899594";2
"23222";"6278041962283319";"9344508160141";2
"23223";"6278041403758325";"9344466712604";2
"23224";"6278041492762519";"9344620273699";2
"23225";"6278041466364912";"9353108429930";2
"23226";"6278041686731411";"9344602545295";2
"23227";"6278041363300613";"9353061443967";2
"23228";"6278041822623910";"9344436822098";2
"23229";"6278042152983312";"9355033347525";2
"23230";"6278041924054410";"9344480126463";2
"23231";"6278041742912419";"9344419618489";2
"23232";"6278041647237813";"9344776448910";2
"23233";"6278041665610412";"9353175686939";2
"23234";"6278041377437419";"9355034702323";2
"23235";"6278041999540111";"9344707422989";2
"23236";"6278041485184119";"9344420204473";2
"23237";"6278041580923015";"9344530914262";2
"23238";"6278041537899417";"9344433977319";2
"23239";"6278041672186513";"9353141987893";2
"23240";"6278041009544814";"9344414627196";2
"23241";"6278041729599916";"9353103061210";2
"23242";"6278041159285713";"9344414150977";2
"23243";"6278041327118317";"9344426631433";2
"23244";"6278041253415117";"9344407973996";2
"23245";"6278041355317617";"9344504789230";2
"23246";"6278041092786314";"9344631607650";2
"23247";"6278041730514318";"9344537782345";2
"23248";"6278041289666113";"9344460186319";2
"23249";"6278041477938613";"9344523131188";2
"23250";"6278041836786117";"9344481849934";2
"23251";"6278041822555518";"9344663639728";2
"23252";"6278041971388513";"9353130153070";2
"23253";"6278041400587917";"9344663852387";2
"23254";"6278042120978212";"9344471253291";2
"23255";"6278041257214110";"9344421483341";2
"23256";"6278041336687914";"9344701078410";2
"23257";"6278041740064916";"9353171234356";2
"23258";"6278041248780211";"9355040468831";2
"23259";"6278041557535214";"9344419837040";2
"23260";"6278041626732016";"9355036515440";2
"23261";"6278041628295616";"9344417860231";2
"23262";"6278041646715413";"9344732704647";2
"23263";"6278041026106217";"9344401720367";2
"23264";"6278042099659918";"9344473988894";2
"23265";"6278041959658911";"9344620224493";2
"23266";"6278041491549511";"9344669327643";2
"23267";"6278041657578015";"9344424888044";2
"23268";"6278041483949315";"9344427196719";2
"23269";"6278041710811916";"9344400272010";2
"23270";"6278041463410213";"9344474385869";2
"23271";"6278041479483014";"9344476179596";2
"23272";"6278041229231119";"9344614434761";2
"23273";"6278041163077213";"9344748470680";2
"23274";"6278041962407413";"9361032881472";2
"23275";"6278042170002913";"9355033448093";2
"23276";"6278042118493117";"9344777735408";2
"23277";"6278041211997511";"9344415505448";2
"23278";"6278041098180918";"9344507084561";2
"23279";"6278041995976517";"9353166085758";2
"23280";"6278041267468128";"9344610879467";2
"23281";"6278041509776114";"9353138149945";2
"23282";"6278041083070215";"9344466582757";2
"23283";"6278041242228613";"9344700339987";2
"23284";"6278041706864713";"9344477477837";2
"23285";"6278041305879617";"9344500025868";2
"23286";"6278041803058714";"9344450960042";2
"23287";"6278041046835118";"9344516672827";2
"23288";"6278041594963114";"9344511082379";2
"23289";"6278041697711618";"9344767155360";2
